filename,recommend_1_brand,recommend_1_product,recommend_1_hex,recommend_1_deltaE,recommend_2_brand,recommend_2_product,recommend_2_hex,recommend_2_deltaE,recommend_3_brand,recommend_3_product,recommend_3_hex,recommend_3_deltaE
white (75).jpg,Maybelline,Fit Me Matte,d69c74,4.5431266766402185,Make Up For Ever,Ultra HD,d19578,4.565084884205329,Make Up For Ever,Ultra HD,d69b81,5.444263035526479
white (76).jpg,NARS,Velvet Matte,f6d0a1,4.012592678057417,NARS,Velvet Matte,fad8a7,4.998089635050575,Maybelline,Fit Me Matte,ebbf93,6.120531022713634
white (77).jpg,L'Oréal,Infalliable,deb09e,4.000799920015996,Maybelline,Fit Me,e1bba7,5.150378626858418,L'Oréal,Infalliable,d1a396,5.2731774102527575
white (78).jpg,Maybelline,Fit Me Matte,e7b9a2,1.7092688495377162,Maybelline,Fit Me,e2b597,2.254240448576862,L'Oréal,True Match,dcb29a,2.271915491386074
white (79).jpg,Maybelline,Fit Me,f3cfb3,1.1135977729862767,Maybelline,Fit Me Matte,f9d0b0,2.2934907891683376,Make Up For Ever,Ultra HD,ebcab0,3.349641771891434
white (8).jpg,L'Oréal,Infalliable,d1a396,5.782732917920385,Maybelline,Fit Me,bd9584,7.748548251124205,L'Oréal,Infalliable,deb09e,9.820386957752735
white (80).jpg,L'Oréal,True Match,e8c7b8,7.646724789084543,MAC,Studio Fix,e5d1be,8.012015976020022,L'Oréal,True Match,e9c4b1,9.17128126272442
white (81).jpg,L'Oréal,Infalliable,d1a396,3.7875585804050598,L'Oréal,Infalliable,deb09e,4.443602142406544,L'Oréal,True Match,dcb29a,4.8729457210192715
white (82).jpg,Make Up For Ever,Ultra HD,efd2b8,2.2934907891683376,Maybelline,Fit Me,f3cfb3,3.0397532794620017,MAC,Studio Fix,dfc7a8,3.6304407445928604
white (83).jpg,L'Oréal,Infalliable,d1a396,8.07527089328897,Maybelline,Fit Me,e1bba7,8.173738434767774,L'Oréal,Infalliable,deb09e,9.011659114724656
white (84).jpg,Maybelline,Fit Me,bd9584,7.631520163112982,L'Oréal,Infalliable,d1a396,9.558247747364579,Maybelline,Fit Me,c7967d,13.426097720484535
white (85).jpg,L'Oréal,Infalliable,deb09e,1.4164744967700618,L'Oréal,True Match,dcb29a,3.163289427162807,Make Up For Ever,Ultra HD,dca795,3.6723834222477354
white (86).jpg,L'Oréal,Infalliable,deb09e,2.1731313812100774,Maybelline,Fit Me,e1bba7,2.4129857024027275,Maybelline,Fit Me Matte,e7b9a2,3.289756829919194
white (87).jpg,L'Oréal,True Match,dcb29a,1.003194896318756,Maybelline,Fit Me Matte,dcb297,1.4164744967700618,Maybelline,Fit Me,e2b597,2.2014540649307226
white (88).jpg,L'Oréal,True Match,e8c7b8,9.622972513729836,MAC,Studio Fix,e5d1be,11.020054446326474,L'Oréal,True Match,e9c4b1,11.166091527477283
white (89).jpg,L'Oréal,True Match,e8c7b8,9.90265116016918,MAC,Studio Fix,e5d1be,10.491067629178643,L'Oréal,True Match,e9c4b1,11.338540470448567
white (9).jpg,Maybelline,Fit Me,e1bba7,3.473110997362451,L'Oréal,Infalliable,deb09e,5.153882032022076,L'Oréal,True Match,e9c4b1,5.25
white (90).jpg,MAC,Studio Fix,e0c8ae,2.3816800792717707,Make Up For Ever,Ultra HD,deccaf,3.648616176031671,L'Oréal,True Match,e7cbb5,4.237027259765974
white (91).jpg,MAC,Studio Fix,dcbca2,4.397829009863845,Maybelline,Fit Me,e1bba7,5.138180611850853,Make Up For Ever,Ultra HD,e1c2a8,5.334875818610964
white (92).jpg,MAC,Studio Fix,d8b593,1.6551737068960464,MAC,Studio Fix,d5b293,2.11177650332605,Make Up For Ever,Ultra HD,ddb395,2.1770622407271683
white (93).jpg,Make Up For Ever,Ultra HD,dcb59c,1.7944637081869292,L'Oréal,True Match,dcb29a,2.687024376517635,Maybelline,Fit Me Matte,dcb297,3.4957259617996352
white (94).jpg,L'Oréal,Infalliable,d1a396,2.0982135258357264,L'Oréal,Infalliable,deb09e,5.282281703960895,Make Up For Ever,Ultra HD,dca795,5.848290348469371
white (95).jpg,L'Oréal,True Match,e8c7b8,4.928326287899373,L'Oréal,True Match,e9c4b1,6.0603960266636046,Maybelline,Fit Me,e1bba7,6.711810486001523
white (96).jpg,Maybelline,Fit Me,bd9584,3.4735572544583198,L'Oréal,Infalliable,d1a396,3.871123867819264,Make Up For Ever,Ultra HD,c99980,5.16774612379517
white (97).jpg,Make Up For Ever,Ultra HD,dcb59c,4.1112650121343455,L'Oréal,True Match,dcb29a,4.990240475167506,MAC,Studio Fix,d1a88a,5.413178363955875
white (98).jpg,MAC,Studio Fix,e5d1be,5.385164807134504,L'Oréal,True Match,e8c7b8,6.164414002968976,MAC,Studio Fix,e0c8ae,6.324555320336759
white (99).jpg,Maybelline,Fit Me Matte,e7b9a2,3.169921134665656,Maybelline,Fit Me,eabda6,3.257053883496557,L'Oréal,Infalliable,deb09e,3.9202550937407112
